sk_ato,documento_id,proposicao_id,comissao_sigla,marca,assinou,data_documento
102775,329631,155355,CAS,favoravel,0,2026-04-08
102776,329631,155355,CAS,,0,2026-04-08
102777,329631,155355,CAS,,0,2026-04-08
102778,329631,155355,CAS,,0,2026-04-08
102779,329631,155355,CAS,,0,2026-04-08
102780,329631,155355,CAS,,0,2026-04-08
102781,329631,155355,CAS,,0,2026-04-08
102782,50410,7785,CAS,favoravel,0,2022-10-25
102783,50410,7785,CAS,favoravel,1,2022-10-25
102784,50410,7785,CAS,,0,2022-10-25
102785,50410,7785,CAS,,0,2022-10-25
102786,50410,7785,CAS,,0,2022-10-25
102787,50410,7785,CAS,,0,2022-10-25
102788,50410,7785,CAS,,0,2022-10-25
102789,292556,150181,CDDHCLP,favoravel,1,2025-04-08
102790,292556,150181,CDDHCLP,favoravel,0,2025-04-08
102791,292556,150181,CDDHCLP,,0,2025-04-08
102792,292556,150181,CDDHCLP,,0,2025-04-08
102793,292556,150181,CDDHCLP,favoravel,0,2025-04-08
102794,292556,150181,CDDHCLP,,0,2025-04-08
102795,292556,150181,CDDHCLP,,0,2025-04-08
102796,292556,150181,CDDHCLP,,0,2025-04-08
102797,292556,150181,CDDHCLP,,0,2025-04-08
102798,292556,150181,CDDHCLP,,0,2025-04-08
102799,106453,10349,CCJ,favoravel,1,2023-12-05
102800,106453,10349,CCJ,favoravel,1,2023-12-05
102801,106453,10349,CCJ,favoravel,1,2023-12-05
102802,106453,10349,CCJ,favoravel,1,2023-12-05
102803,106453,10349,CCJ,favoravel,1,2023-12-05
102804,106453,10349,CCJ,,0,2023-12-05
102805,106453,10349,CCJ,,0,2023-12-05
102806,106453,10349,CCJ,,0,2023-12-05
102807,106453,10349,CCJ,,0,2023-12-05
102808,106453,10349,CCJ,,0,2023-12-05
102809,293984,151958,CSA,favoravel,1,2025-04-22
102810,293984,151958,CSA,favoravel,0,2025-04-22
102811,293984,151958,CSA,favoravel,0,2025-04-22
102812,293984,151958,CSA,favoravel,0,2025-04-22
102813,293984,151958,CSA,,0,2025-04-22
102814,293984,151958,CSA,,0,2025-04-22
102815,293984,151958,CSA,,0,2025-04-22
102816,293984,151958,CSA,,0,2025-04-22
102817,293984,151958,CSA,,0,2025-04-22
102818,112042,18423,CFGTC,favoravel,1,2024-02-29
102819,112042,18423,CFGTC,,0,2024-02-29
102820,112042,18423,CFGTC,favoravel,1,2024-02-29
102821,112042,18423,CFGTC,,0,2024-02-29
102822,112042,18423,CFGTC,favoravel,1,2024-02-29
102823,112042,18423,CFGTC,,0,2024-02-29
102824,112042,18423,CFGTC,,0,2024-02-29
102825,112042,18423,CFGTC,,0,2024-02-29
102826,112042,18423,CFGTC,,0,2024-02-29
102827,303358,152407,CDDM,favoravel,1,2025-06-18
102828,303358,152407,CDDM,,0,2025-06-18
102829,303358,152407,CDDM,,0,2025-06-18
102830,303358,152407,CDDM,favoravel,0,2025-06-18
102831,303358,152407,CDDM,favoravel,0,2025-06-18
102832,303358,152407,CDDM,,0,2025-06-18
102833,303358,152407,CDDM,,0,2025-06-18
102834,303358,152407,CDDM,,0,2025-06-18
102835,303358,152407,CDDM,,0,2025-06-18
102836,303358,152407,CDDM,,0,2025-06-18
102837,324681,152407,CEOF,favoravel,1,2026-02-06
102838,324681,152407,CEOF,,0,2026-02-06
102839,324681,152407,CEOF,favoravel,0,2026-02-06
102840,324681,152407,CEOF,,0,2026-02-06
102841,324681,152407,CEOF,favoravel,0,2026-02-06
102842,324681,152407,CEOF,,0,2026-02-06
102843,324681,152407,CEOF,,0,2026-02-06
102844,324681,152407,CEOF,,0,2026-02-06
102845,324681,152407,CEOF,,0,2026-02-06
102846,324681,152407,CEOF,,0,2026-02-06
102847,94195,15767,CCJ,favoravel,1,2023-10-03
102848,94195,15767,CCJ,,0,2023-10-03
102849,94195,15767,CCJ,favoravel,1,2023-10-03
102850,94195,15767,CCJ,,0,2023-10-03
102851,94195,15767,CCJ,favoravel,1,2023-10-03
102852,94195,15767,CCJ,,0,2023-10-03
102853,94195,15767,CCJ,,0,2023-10-03
102854,94195,15767,CCJ,,0,2023-10-03
102855,94195,15767,CCJ,,0,2023-10-03
102856,94195,15767,CCJ,,0,2023-10-03
102857,93485,15767,CEOF,,0,2023-09-29
102858,93485,15767,CEOF,favoravel,1,2023-09-29
102859,93485,15767,CEOF,favoravel,1,2023-09-29
102860,93485,15767,CEOF,favoravel,1,2023-09-29
102861,93485,15767,CEOF,favoravel,1,2023-09-29
102862,93485,15767,CEOF,,0,2023-09-29
102863,93485,15767,CEOF,,0,2023-09-29
102864,93485,15767,CEOF,,0,2023-09-29
102865,93485,15767,CEOF,,0,2023-09-29
102866,93485,15767,CEOF,,0,2023-09-29
102867,321787,154957,CSA,favoravel,0,2025-12-05
102868,321787,154957,CSA,favoravel,0,2025-12-05
102869,321787,154957,CSA,favoravel,0,2025-12-05
102870,321787,154957,CSA,favoravel,0,2025-12-05
102871,321787,154957,CSA,,0,2025-12-05
102872,321787,154957,CSA,,0,2025-12-05
102873,321787,154957,CSA,,0,2025-12-05
102874,321787,154957,CSA,,0,2025-12-05
102875,321787,154957,CSA,,0,2025-12-05
102876,128545,10816,CDC,favoravel,1,2024-08-14
102877,128545,10816,CDC,favoravel,1,2024-08-14
102878,128545,10816,CDC,favoravel,1,2024-08-14
102879,128545,10816,CDC,favoravel,1,2024-08-14
102880,128545,10816,CDC,,0,2024-08-14
102881,128545,10816,CDC,,0,2024-08-14
102882,128545,10816,CDC,,0,2024-08-14
102883,128545,10816,CDC,,0,2024-08-14
102884,128545,10816,CDC,,0,2024-08-14
102885,128545,10816,CDC,,0,2024-08-14
102886,68227,10735,CDESCTMAT,favoravel,0,2023-04-14
102887,68227,10735,CDESCTMAT,favoravel,1,2023-04-14
102888,68227,10735,CDESCTMAT,,0,2023-04-14
102889,68227,10735,CDESCTMAT,favoravel,1,2023-04-14
102890,68227,10735,CDESCTMAT,,0,2023-04-14
102891,68227,10735,CDESCTMAT,,0,2023-04-14
102892,68227,10735,CDESCTMAT,,0,2023-04-14
102893,68227,10735,CDESCTMAT,,0,2023-04-14
102894,68227,10735,CDESCTMAT,,0,2023-04-14
102895,68227,10735,CDESCTMAT,,0,2023-04-14
102896,83403,10735,CAS,favoravel,1,2023-08-09
102897,83403,10735,CAS,favoravel,1,2023-08-09
102898,83403,10735,CAS,favoravel,1,2023-08-09
102899,83403,10735,CAS,,0,2023-08-09
102900,83403,10735,CAS,,0,2023-08-09
102901,83403,10735,CAS,,0,2023-08-09
102902,83403,10735,CAS,,0,2023-08-09
102903,83403,10735,CAS,,0,2023-08-09
102904,83403,10735,CAS,,0,2023-08-09
102905,122418,10735,CEOF,favoravel,1,2024-05-24
102906,122418,10735,CEOF,,0,2024-05-24
102907,122418,10735,CEOF,,0,2024-05-24
102908,122418,10735,CEOF,favoravel,1,2024-05-24
102909,122418,10735,CEOF,favoravel,1,2024-05-24
102910,122418,10735,CEOF,,0,2024-05-24
102911,122418,10735,CEOF,,0,2024-05-24
102912,122418,10735,CEOF,,0,2024-05-24
102913,122418,10735,CEOF,,0,2024-05-24
102914,122418,10735,CEOF,,0,2024-05-24
102915,101524,9927,CDDHCLP,favoravel,1,2023-11-08
102916,101524,9927,CDDHCLP,favoravel,1,2023-11-08
102917,101524,9927,CDDHCLP,favoravel,1,2023-11-08
102918,101524,9927,CDDHCLP,,0,2023-11-08
102919,101524,9927,CDDHCLP,,0,2023-11-08
102920,101524,9927,CDDHCLP,,0,2023-11-08
102921,101524,9927,CDDHCLP,,0,2023-11-08
102922,101524,9927,CDDHCLP,,0,2023-11-08
102923,101524,9927,CDDHCLP,,0,2023-11-08
102924,101524,9927,CDDHCLP,,0,2023-11-08
102925,122421,9927,CEOF,,0,2024-05-24
102926,122421,9927,CEOF,,0,2024-05-24
102927,122421,9927,CEOF,,0,2024-05-24
102928,122421,9927,CEOF,,0,2024-05-24
102929,122421,9927,CEOF,,0,2024-05-24
102930,122421,9927,CEOF,,0,2024-05-24
102931,122421,9927,CEOF,,0,2024-05-24
102932,122421,9927,CEOF,,0,2024-05-24
102933,122421,9927,CEOF,,0,2024-05-24
102934,122421,9927,CEOF,,0,2024-05-24
102935,300589,150719,CPRA,favoravel,0,2025-05-28
102936,300589,150719,CPRA,,0,2025-05-28
102937,300589,150719,CPRA,favoravel,0,2025-05-28
102938,300589,150719,CPRA,favoravel,0,2025-05-28
102939,300589,150719,CPRA,,0,2025-05-28
102940,300589,150719,CPRA,,0,2025-05-28
102941,300589,150719,CPRA,,0,2025-05-28
102942,300589,150719,CPRA,,0,2025-05-28
102943,300589,150719,CPRA,,0,2025-05-28
102944,300589,150719,CPRA,,0,2025-05-28
102945,301238,150719,CPRA,favoravel,0,2025-06-03
102946,301238,150719,CPRA,,0,2025-06-03
102947,301238,150719,CPRA,favoravel,0,2025-06-03
102948,301238,150719,CPRA,favoravel,0,2025-06-03
102949,301238,150719,CPRA,,0,2025-06-03
102950,301238,150719,CPRA,,0,2025-06-03
102951,301238,150719,CPRA,,0,2025-06-03
102952,301238,150719,CPRA,,0,2025-06-03
102953,301238,150719,CPRA,,0,2025-06-03
102954,301238,150719,CPRA,,0,2025-06-03
102955,324688,150719,CEOF,,0,2026-02-06
102956,324688,150719,CEOF,,0,2026-02-06
102957,324688,150719,CEOF,,0,2026-02-06
102958,324688,150719,CEOF,,0,2026-02-06
102959,324688,150719,CEOF,,0,2026-02-06
102960,324688,150719,CEOF,,0,2026-02-06
102961,324688,150719,CEOF,,0,2026-02-06
102962,324688,150719,CEOF,,0,2026-02-06
102963,324688,150719,CEOF,,0,2026-02-06
102964,324688,150719,CEOF,,0,2026-02-06
102965,65190,11344,CEC,favoravel,1,2023-03-27
102966,65190,11344,CEC,favoravel,1,2023-03-27
102967,65190,11344,CEC,favoravel,1,2023-03-27
102968,65190,11344,CEC,,0,2023-03-27
102969,65190,11344,CEC,,0,2023-03-27
102970,65190,11344,CEC,,0,2023-03-27
102971,65190,11344,CEC,,0,2023-03-27
102972,65190,11344,CEC,,0,2023-03-27
102973,65190,11344,CEC,,0,2023-03-27
102974,330820,155888,CEC,favoravel,1,2026-04-22
102975,330820,155888,CEC,favoravel,0,2026-04-22
102976,330820,155888,CEC,favoravel,0,2026-04-22
102977,330820,155888,CEC,favoravel,0,2026-04-22
102978,330820,155888,CEC,favoravel,0,2026-04-22
102979,330820,155888,CEC,,0,2026-04-22
102980,330820,155888,CEC,,0,2026-04-22
102981,330820,155888,CEC,,0,2026-04-22
102982,330820,155888,CEC,,0,2026-04-22
102983,330820,155888,CEC,,0,2026-04-22
102984,289338,22538,CS,favoravel,1,2025-03-11
102985,289338,22538,CS,,0,2025-03-11
102986,289338,22538,CS,favoravel,0,2025-03-11
102987,289338,22538,CS,,0,2025-03-11
102988,289338,22538,CS,favoravel,0,2025-03-11
102989,289338,22538,CS,,0,2025-03-11
102990,289338,22538,CS,,0,2025-03-11
102991,289338,22538,CS,,0,2025-03-11
102992,289338,22538,CS,,0,2025-03-11
102993,289338,22538,CS,,0,2025-03-11
102994,79005,10582,CCJ,favoravel,1,2023-06-19
102995,79005,10582,CCJ,favoravel,1,2023-06-19
102996,79005,10582,CCJ,,0,2023-06-19
102997,79005,10582,CCJ,favoravel,1,2023-06-19
102998,79005,10582,CCJ,favoravel,1,2023-06-19
102999,79005,10582,CCJ,,0,2023-06-19
103000,79005,10582,CCJ,,0,2023-06-19
103001,79005,10582,CCJ,,0,2023-06-19
103002,79005,10582,CCJ,,0,2023-06-19
103003,79005,10582,CCJ,,0,2023-06-19
103004,115771,17552,CDESCTMAT,favoravel,0,2024-03-25
103005,115771,17552,CDESCTMAT,,0,2024-03-25
103006,115771,17552,CDESCTMAT,favoravel,1,2024-03-25
103007,115771,17552,CDESCTMAT,,0,2024-03-25
103008,115771,17552,CDESCTMAT,favoravel,1,2024-03-25
103009,115771,17552,CDESCTMAT,,0,2024-03-25
103010,115771,17552,CDESCTMAT,,0,2024-03-25
103011,115771,17552,CDESCTMAT,,0,2024-03-25
103012,115771,17552,CDESCTMAT,,0,2024-03-25
103013,115771,17552,CDESCTMAT,,0,2024-03-25
103014,128176,17552,CAS,favoravel,1,2024-08-09
103015,128176,17552,CAS,,0,2024-08-09
103016,128176,17552,CAS,favoravel,1,2024-08-09
103017,128176,17552,CAS,,0,2024-08-09
103018,128176,17552,CAS,,0,2024-08-09
103019,128176,17552,CAS,,0,2024-08-09
103020,128176,17552,CAS,,0,2024-08-09
103021,128176,17552,CAS,,0,2024-08-09
103022,128176,17552,CAS,,0,2024-08-09
103023,329542,152518,CDDHCLP,favoravel,1,2026-04-07
103024,329542,152518,CDDHCLP,favoravel,0,2026-04-07
103025,329542,152518,CDDHCLP,favoravel,0,2026-04-07
103026,329542,152518,CDDHCLP,favoravel,0,2026-04-07
103027,329542,152518,CDDHCLP,,0,2026-04-07
103028,329542,152518,CDDHCLP,,0,2026-04-07
103029,329542,152518,CDDHCLP,,0,2026-04-07
103030,329542,152518,CDDHCLP,,0,2026-04-07
103031,329542,152518,CDDHCLP,,0,2026-04-07
103032,329542,152518,CDDHCLP,,0,2026-04-07
103033,89564,8854,CEC,favoravel,1,2023-09-11
103034,89564,8854,CEC,favoravel,1,2023-09-11
103035,89564,8854,CEC,favoravel,1,2023-09-11
103036,89564,8854,CEC,,0,2023-09-11
103037,89564,8854,CEC,favoravel,1,2023-09-11
103038,89564,8854,CEC,,0,2023-09-11
103039,89564,8854,CEC,,0,2023-09-11
103040,89564,8854,CEC,,0,2023-09-11
103041,89564,8854,CEC,,0,2023-09-11
103042,50902,9431,CEC,favoravel,0,2022-11-07
103043,50902,9431,CEC,favoravel,0,2022-11-07
103044,50902,9431,CEC,,0,2022-11-07
103045,50902,9431,CEC,,0,2022-11-07
103046,50902,9431,CEC,favoravel,0,2022-11-07
103047,50902,9431,CEC,,0,2022-11-07
103048,50902,9431,CEC,,0,2022-11-07
103049,50902,9431,CEC,,0,2022-11-07
103050,50902,9431,CEC,,0,2022-11-07
103051,342355,158803,CTMU,favoravel,1,2026-09-04
103052,342355,158803,CTMU,favoravel,0,2026-09-04
103053,342355,158803,CTMU,favoravel,0,2026-09-04
103054,342355,158803,CTMU,favoravel,0,2026-09-04
103055,342355,158803,CTMU,favoravel,0,2026-09-04
103056,342355,158803,CTMU,,0,2026-09-04
103057,342355,158803,CTMU,,0,2026-09-04
103058,342355,158803,CTMU,,0,2026-09-04
103059,342355,158803,CTMU,,0,2026-09-04
103060,342355,158803,CTMU,,0,2026-09-04
103061,294038,18626,CSA,favoravel,1,2025-04-22
103062,294038,18626,CSA,favoravel,0,2025-04-22
103063,294038,18626,CSA,favoravel,0,2025-04-22
103064,294038,18626,CSA,favoravel,0,2025-04-22
103065,294038,18626,CSA,,0,2025-04-22
103066,294038,18626,CSA,,0,2025-04-22
103067,294038,18626,CSA,,0,2025-04-22
103068,294038,18626,CSA,,0,2025-04-22
103069,294038,18626,CSA,,0,2025-04-22
103070,342146,158336,CDESCTMAT,favoravel,0,2026-09-01
103071,342146,158336,CDESCTMAT,favoravel,0,2026-09-01
103072,342146,158336,CDESCTMAT,favoravel,0,2026-09-01
103073,342146,158336,CDESCTMAT,favoravel,0,2026-09-01
103074,342146,158336,CDESCTMAT,favoravel,0,2026-09-01
103075,342146,158336,CDESCTMAT,,0,2026-09-01
103076,342146,158336,CDESCTMAT,,0,2026-09-01
103077,342146,158336,CDESCTMAT,,0,2026-09-01
103078,342146,158336,CDESCTMAT,,0,2026-09-01
103079,342146,158336,CDESCTMAT,,0,2026-09-01
103080,118795,18672,CTMU,favoravel,1,2024-04-17
103081,118795,18672,CTMU,,0,2024-04-17
103082,118795,18672,CTMU,favoravel,1,2024-04-17
103083,118795,18672,CTMU,favoravel,1,2024-04-17
103084,118795,18672,CTMU,,0,2024-04-17
103085,118795,18672,CTMU,,0,2024-04-17
103086,118795,18672,CTMU,,0,2024-04-17
103087,118795,18672,CTMU,,0,2024-04-17
103088,118795,18672,CTMU,,0,2024-04-17
103089,306727,153316,CAS,favoravel,0,2025-08-21
103090,306727,153316,CAS,favoravel,0,2025-08-21
103091,306727,153316,CAS,,0,2025-08-21
103092,306727,153316,CAS,,0,2025-08-21
103093,306727,153316,CAS,favoravel,0,2025-08-21
103094,306727,153316,CAS,,0,2025-08-21
103095,306727,153316,CAS,,0,2025-08-21
103096,306727,153316,CAS,,0,2025-08-21
103097,306727,153316,CAS,,0,2025-08-21
103098,306727,153316,CAS,,0,2025-08-21
103099,101489,16517,CS,favoravel,1,2023-11-08
103100,101489,16517,CS,favoravel,1,2023-11-08
103101,101489,16517,CS,favoravel,1,2023-11-08
103102,101489,16517,CS,,0,2023-11-08
103103,101489,16517,CS,,0,2023-11-08
103104,101489,16517,CS,,0,2023-11-08
103105,101489,16517,CS,,0,2023-11-08
103106,101489,16517,CS,,0,2023-11-08
103107,101489,16517,CS,,0,2023-11-08
103108,101489,16517,CS,,0,2023-11-08
103109,334043,153674,CSA,favoravel,0,2026-05-26
103110,334043,153674,CSA,,0,2026-05-26
103111,334043,153674,CSA,,0,2026-05-26
103112,334043,153674,CSA,favoravel,0,2026-05-26
103113,334043,153674,CSA,,0,2026-05-26
103114,334043,153674,CSA,,0,2026-05-26
103115,334043,153674,CSA,,0,2026-05-26
103116,334043,153674,CSA,,0,2026-05-26
103117,334043,153674,CSA,,0,2026-05-26
103118,298325,151616,CAF,favoravel,1,2025-05-20
103119,298325,151616,CAF,favoravel,0,2025-05-20
103120,298325,151616,CAF,,0,2025-05-20
103121,298325,151616,CAF,favoravel,0,2025-05-20
103122,298325,151616,CAF,,0,2025-05-20
103123,298325,151616,CAF,,0,2025-05-20
103124,298325,151616,CAF,,0,2025-05-20
103125,298325,151616,CAF,,0,2025-05-20
103126,298325,151616,CAF,,0,2025-05-20
103127,298325,151616,CAF,,0,2025-05-20
103128,115885,18012,CCJ,favoravel,1,2024-03-26
103129,115885,18012,CCJ,favoravel,1,2024-03-26
103130,115885,18012,CCJ,,0,2024-03-26
103131,115885,18012,CCJ,abstencao,1,2024-03-26
103132,115885,18012,CCJ,,0,2024-03-26
