sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,sigla_numero_ano,sigla,id_tipo_proposicao,ordem_autoria,ementa,etapa,data_leitura
22595,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2025-05-12,2025,35,9,152282,api_i5,,autor_id,152282,IND 8048/2025,IND,,,"Sugere ao Poder Executivo, por intermédio da Secretaria de Segurança Pública – SSP-DF, providências para instalação de Câmeras de Segurança nas Quadras 55,56,57 e 58 da Vila São José, na Região Administrativa de Brazlândia RA IV.

",Apresentação,2025-05-12
22596,67,Deputado Rogério Morro da Cruz,PSD,1,apresentou uma proposição,2025-05-05,2025,35,9,152283,api_i5,,autor_id,152283,PL 1718/2025,PL,,,"
Institui o Programa Fiscais Mirins, no âmbito dos estabelecimentos públicos de ensino do Distrito Federal, e dá outras providências.
","Comissões, Retorno(Parecer)",2025-05-05
22597,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-05,2025,35,9,152284,api_i5,,autor_id,152284,IND 7984/2025,IND,,,"Sugere ao Poder Executivo que promova a restauração do parquinho infantil do Incra 08, em Brazlândia.
",Apresentação,2025-05-05
22598,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2025-04-30,2025,35,9,152286,api_i5,,autor_id,152286,IND 7978/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Urbanizadora da Nova Capital do Brasil (Novacap) e da Administração Regional do Sol Nascente, que realizem obras de recuperação ou operação tapa-buraco, nas vias do Sol Nascente.

",Apresentação,2025-04-30
22599,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2025-04-30,2025,35,9,152287,api_i5,,autor_id,152287,IND 7977/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Urbanizadora da Nova Capital do Brasil (Novacap) e da Administração Regional de Sobradinho, que realizem obras de recuperação ou operação tapa-buraco, nas vias de Sobradinho.

",Apresentação,2025-04-30
22600,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2025-04-30,2025,35,9,152288,api_i5,,autor_id,152288,IND 7976/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Urbanizadora da Nova Capital do Brasil (Novacap) e da Administração Regional de Taguatinga, que realizem obras de recuperação ou operação tapa-buraco, nas vias de Taguatinga.

",Apresentação,2025-04-30
22601,33,Deputado Robério Negreiros,PSD,1,apresentou uma proposição,2025-04-30,2025,35,9,152289,api_i5,,autor_id,152289,IND 7975/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Urbanizadora da Nova Capital do Brasil (Novacap) e da Administração Regional de Ceilândia, que realizem obras de recuperação ou operação tapa-buraco, nas vias de Ceilândia.

",Apresentação,2025-04-30
22602,58,Deputado Wellington Luiz,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152290,api_i5,,autor_id,152290,MO 1296/2025,MO,,,"Manifesta votos de louvor às pessoas que especifica, pelos relevantes serviços prestados à população do Distrito Federal, por ocasião da Sessão Solene em homenagem ao aniversário de 60 anos da Câmara de Dirigentes Lojistas do Distrito Federal",Apresentação,2025-05-06
22603,60,Deputada Dayse Amarilio,PSB,1,apresentou uma proposição,2025-04-30,2025,35,9,152291,api_i5,,autor_id,152291,REQ 1997/2025,REQ,,,"Requer a retirada do PL nº 1.582, de 2025, da Comissão de Saúde, com o objetivo de adequar sua tramitação ao regular processo legislativo distrital.",Apresentação,2025-04-30
22604,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-05,2025,35,9,152292,api_i5,,autor_id,152292,IND 7979/2025,IND,,,"Sugere ao Poder Executivo que promova a restauração das calçadas da QR 1029, Conjunto 02, em Samambaia.

",Apresentação,2025-05-05
22605,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-05,2025,35,9,152293,api_i5,,autor_id,152293,IND 7980/2025,IND,,,"Sugere ao Poder Executivo que promova melhorias na infraestrutura e no urbanismo na entrada da QR 829 e da QR 1.029, em Samambaia.

",Apresentação,2025-05-05
22606,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-05,2025,35,9,152294,api_i5,,autor_id,152294,IND 7981/2025,IND,,,"Sugere ao Poder Executivo a instalação de câmeras de monitoramento na QR 829 e na QR 1.029, em Samambaia.",Apresentação,2025-05-05
22607,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2025-05-05,2025,35,9,152295,api_i5,,autor_id,152295,PL 1715/2025,PL,,,Reconhece os veículos automotores antigos como patrimônio cultural imaterial do Distrito Federal e dá outras providências.,"Comissões, Disponibilizada(Parecer)",2025-05-05
22608,59,Deputado Pastor Daniel de Castro,PP,1,apresentou uma proposição,2025-05-05,2025,35,9,152296,api_i5,,autor_id,152296,PL 1716/2025,PL,,,Institui a Semana Distrital do Antigomobilismo no âmbito do Distrito Federal e dá outras providências.,"Apresentação, Disponibilizada(Parecer)",2025-05-05
22609,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2025-05-05,2025,35,9,152297,api_i5,,autor_id,152297,MO 1295/2025,MO,,,"Parabeniza e manifesta votos de louvor aos profissionais e ativistas que atuam em prol da conscientização, diagnóstico, tratamento e enfrentamento da Fibromialgia no Distrito Federal, pelos relevantes serviços prestados à sociedade. A homenagem será realizada na Sessão Solene do dia 12 de maio de 2025, às 15 horas, no Plenário da Câmara Legislativa do Distrito Federal, em alusão ao Dia de Conscientização e Enfrentamento da Fibromialgia.",Apresentação,2025-05-05
22610,30,Deputado Martins Machado,REPUBLICANOS,1,apresentou uma proposição,2025-05-06,2025,35,9,152298,api_i5,,autor_id,152298,MO 1299/2025,MO,,,"Manifesta votos de Louvor e homenageia ao Movimento Cultural e Social- Moto Clubes, Moto Grupos, Moto Car Clubes e Similares.",Apresentação,2025-05-06
22611,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152299,api_i5,,autor_id,152299,IND 8006/2025,IND,,,"Sugere ao Poder Executivo que promova o aprimoramento do sistema de iluminação pública nos Residenciais Buritis I e II, Dom Francisco, Dom Pedro e Galileia, em Água Quente.

",Apresentação,2025-05-06
22612,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152300,api_i5,,autor_id,152300,IND 8007/2025,IND,,,"Sugere ao Poder Executivo que promova melhorias no saneamento básico, com implementação de rede de esgoto na Quadra 04 do Condomínio Residencial Salomão Elias, em Água Quente.

",Apresentação,2025-05-06
22613,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152301,api_i5,,autor_id,152301,IND 8008/2025,IND,,,"Sugere ao Poder Executivo que promova o recapeamento do asfalto da Quadra 04 no Condomínio Residencial Salomão Elias, em Água Quente.

",Apresentação,2025-05-06
22614,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152302,api_i5,,autor_id,152302,IND 8009/2025,IND,,,"Sugere ao Poder Executivo que promova o recapeamento do asfalto da Quadra 10, em especial nas imediações da feira permanente, em Água Quente.

",Apresentação,2025-05-06
22615,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152303,api_i5,,autor_id,152303,IND 8010/2025,IND,,,"Sugere ao Poder Executivo que promova o aprimoramento do sistema de iluminação pública na avenida principal do Residencial Rocio, em Água Quente.

",Apresentação,2025-05-06
22616,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152304,api_i5,,autor_id,152304,IND 8011/2025,IND,,,"Sugere ao Poder Executivo que promova melhorias no saneamento básico, com implementação de rede de esgoto na Quadra 08, nas imediações da Escola Classe Água Quente, em Água Quente.

",Apresentação,2025-05-06
22617,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152305,api_i5,,autor_id,152305,IND 8012/2025,IND,,,"Sugere ao Poder Executivo que seja realizado serviço de limpeza urbana, com recolhimento de lixo e entulho, em frente ao CED Myriam Ervilha, em Água Quente.

",Apresentação,2025-05-06
22618,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152306,api_i5,,autor_id,152306,IND 8013/2025,IND,,,"Sugere ao Poder Executivo que promova melhorias no saneamento básico, com implementação de rede de esgoto, no Conjunto 05 da Quadra 02, no Condomínio Nova Betânia, em Água Quente.

",Apresentação,2025-05-06
22619,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152307,api_i5,,autor_id,152307,IND 8014/2025,IND,,,"Sugere ao Poder Executivo que promova o aprimoramento do sistema de iluminação pública da DF-280, em especial em frente ao Condomínio Nova Betânia, em Água Quente.

",Apresentação,2025-05-06
22620,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152308,api_i5,,autor_id,152308,IND 8005/2025,IND,,,"Sugere ao Poder Executivo que por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal e da Companhia Urbanizadora da Nova Capital do Brasil, realize, na Região Administrativa do Gama - RA II, a reconstrução do asfalto da via que liga o Fórum do Gama à Feira Permanente.

",Apresentação,2025-05-06
22621,25,Deputado João Cardoso ,AVANTE,1,apresentou uma proposição,2025-05-05,2025,35,9,152309,api_i5,,autor_id,152309,PDL 316/2025,PDL,,,Concede o Título de Cidadão Honorário de Brasília ao Senhor FREI GILSON DA SILVA PUPO AZEVEDO,"Sanção Veto ou Promulgação, Retorno(Parecer)",2025-05-05
22622,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152310,api_i5,,autor_id,152310,IND 8004/2025,IND,,,"Sugere ao Poder Executivo que por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal e da Companhia Urbanizadora da Nova Capital do Brasil, realize, na Região Administrativa do Gama - RA II, a recuperação da pavimentação ou implantação de bloco intertravado na Vila Roriz.

",Apresentação,2025-05-06
22623,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152311,api_i5,,autor_id,152311,IND 8003/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal que, por intermédio da Secretaria de Estado de Esporte e Lazer, realize, na Região Administrativa do Gama - RA II, a implantação/recuperação do Campo Sintético da EQ 21/24 do Setor Oeste do Gama.

",Apresentação,2025-05-06
22624,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152312,api_i5,,autor_id,152312,IND 8002/2025,IND,,,"Sugere ao Poder Executivo que por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, da Secretaria de Mobilidade do DF e da Companhia Urbanizadora da Nova Capital do Brasil, realize, na Região Administrativa do Gama - RA II, a pavimentação e a implantação de calçada na Rodoviária do Gama.

",Apresentação,2025-05-06
22625,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152314,api_i5,,autor_id,152314,IND 8001/2025,IND,,,"Sugere ao Poder Executivo que por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, da Secretaria de Mobilidade do DF e da Companhia Urbanizadora da Nova Capital do Brasil, realize, na Região Administrativa do Gama - RA II, a instalação de calçadas na Avenida Vedovelli Bortolo no Setor Oeste do Gama.

",Apresentação,2025-05-06
22626,22,Deputado Hermeto,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152315,api_i5,,autor_id,152315,MO 1303/2025,MO,,,"Reconhece e apresenta Votos de Louvor aos Policiais Militares do 1º BPM/ GTOP 21, pelo comprometimento, profissionalismo e dedicação demonstrados em atendimento a ocorrência.",Apresentação,2025-05-06
22627,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152316,api_i5,,autor_id,152316,IND 8015/2025,IND,,,"Sugere ao Poder Executivo que promova operação tapa-buraco no Conjunto 21 da QR 208, em Samambaia.

",Apresentação,2025-05-06
22628,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152317,api_i5,,autor_id,152317,IND 8000/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, que por intermédio da Companhia Urbanizadora da Nova Capital do Brasil, realize na Região Administrativa do Gama - RA II, serviços de jardinagem na Avenida Vedovelli Bortolo (comercial do Oeste).

",Apresentação,2025-05-06
22629,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152318,api_i5,,autor_id,152318,IND 8016/2025,IND,,,"Sugere ao Poder Executivo que promova a instalação de novos pontos de captação de águas pluviais na QNO 20, especialmente atrás da Escola Classe 55, na Ceilândia.

",Apresentação,2025-05-06
22630,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152319,api_i5,,autor_id,152319,IND 8017/2025,IND,,,"Sugere ao Poder Executivo que promova o aprimoramento no sistema de iluminação pública, com instalação de lâmpadas de LED na QNA 27, em Taguatinga.

",Apresentação,2025-05-06
22631,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152320,api_i5,,autor_id,152320,IND 8018/2025,IND,,,"Sugere ao Poder Executivo que promova o recapeamento do asfalto da Quadra 34 do Setor Central, no Gama.

",Apresentação,2025-05-06
22632,62,Deputado Joaquim Roriz Neto,PL,1,apresentou uma proposição,2025-05-06,2025,35,9,152321,api_i5,,autor_id,152321,IND 8019/2025,IND,,,"Sugere ao Poder Executivo que promova o aprimoramento do sistema de iluminação pública no Conjunto B da Quadra 47, em Brazlândia.

",Apresentação,2025-05-06
22633,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152322,api_i5,,autor_id,152322,IND 7999/2025,IND,,,"Sugere ao Poder Executivo que por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, da Secretaria de Mobilidade do DF e da Companhia Urbanizadora da Nova Capital do Brasil, realize, na Região Administrativa do Gama - RA II, a instalação de calçadas na Ponte Alta do Gama, nas proximidades do Supermercado Bellavia.

",Apresentação,2025-05-06
22634,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152323,api_i5,,autor_id,152323,IND 7998/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, que por intermédio da Companhia Urbanizadora da Nova Capital do Brasil, realize na Região Administrativa do Gama - RA II, serviços de jardinagem na Ponte Alta do Gama, nas proximidades do Supermercado Bellavia.

",Apresentação,2025-05-06
22635,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152324,api_i5,,autor_id,152324,IND 7997/2025,IND,,,"Sugere ao Poder Executivo que por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, da Secretaria de Mobilidade do DF e da Companhia Urbanizadora da Nova Capital do Brasil, realize na Região Administrativa do Gama - RA II, a instalação de calçadas na Avenida Sayonara, localizada no Setor Leste do Gama.

",Apresentação,2025-05-06
22636,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152325,api_i5,,autor_id,152325,IND 7996/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, que por intermédio da Companhia Urbanizadora da Nova Capital do Brasil, realize na Região Administrativa do Gama - RA II, serviços de jardinagem na Avenida Sayonara e Ambev, localizada no Setor Leste do Gama.

",Apresentação,2025-05-06
22637,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152326,api_i5,,autor_id,152326,IND 7995/2025,IND,,,"Sugere ao Poder Executivo que por intermédio da Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, da Secretaria de Mobilidade do DF e da Companhia Urbanizadora da Nova Capital do Brasil, realize na Região Administrativa do Gama - RA II, a pavimentação e a instalação de calçada na Vila do Cemitério.

",Apresentação,2025-05-06
22638,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152327,api_i5,,autor_id,152327,IND 7994/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Energética de Brasília - CEB, realize, na Região Administrativa do Gama – RA II, a instalação de iluminação de LED na Vila do Cemitério.

",Apresentação,2025-05-06
22639,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152328,api_i5,,autor_id,152328,IND 7993/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, por intermédio da Companhia Energética de Brasília - CEB, realize, na Região Administrativa do Gama – RA II, a instalação de iluminação de LED na Avenida Pioneiros, Gama.

",Apresentação,2025-05-06
22640,17,Deputado Daniel Donizet,MDB,1,apresentou uma proposição,2025-05-06,2025,35,9,152329,api_i5,,autor_id,152329,IND 7992/2025,IND,,,"Sugere ao Poder Executivo do Distrito Federal, que por intermédio da Companhia Urbanizadora da Nova Capital do Brasil, realize na Região Administrativa do Gama - RA II, serviços de jardinagem na Avenida Pioneiros, Gama. 

",Apresentação,2025-05-06
