sk_ato,chave_deputado,nome_na_api,partido_ultimo,tipo_ato,nome_tipo_ato,data,ano,sessao_legislativa,legislatura,id_objeto,fonte,valor_centavos,regra_chave,proposicao_id,documento_id,comissao_sigla,verdict_estrutural,verdict_prosa,clausula,via
76580,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2023-06-12,2023,33,9,9937,api_i8,,normalizar,9937,77819,CEOF,Aprovado(a),admissivel_com_ressalva,"Conclusão Diante do exposto, voto, no âmbito da Comissão de Economia, Orçamento e Finanças, pela ADMISSIBILIDADE do Projeto de Lei 3.069, de 2022, de autoria do Poder Executivo, com as emendas 1, 5, 7, 8, 9, 10 e 11, NA FORMA DA EMENDA 13 (SUBSTITUTIVO), e com a inadmissibilidade das demais emendas, nos termos do art. 64, II, alíneas ‘a’ e ‘c’ do RICLDF.",parecer_autor
76581,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2023-06-20,2023,33,9,9937,api_i8,,normalizar,9937,79215,GAB DEP ROBÉRIO NEGREIROS,Não apreciado(a),admissivel_com_ressalva,"Por esses motivos, no âmbito da Comissão de Constituição e Justiça, nos manifestamos no pela ADMISSIBILIDADE ao Projeto de Lei nº 3069/2022, de autoria do Poder Executivo, na forma da Emenda Substitutiva 13 (SUBSTITUTIVO)",parecer_autor
76582,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-06-07,2023,33,9,9937,api_i8,,normalizar,9937,77473,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante do exposto, voto, no âmbito da Comissão de Assuntos, pela aprovação, no mérito, do Projeto de Lei 3.069, de 2022, de autoria do Poder Executivo, na forma da emenda substitutiva da Relatora, com o acatamento das emendas 1, 5, 7, 8, 9, 10 e 11, na redação desta emenda, e com a rejeição da demais.",parecer_autor
76583,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2023-03-28,2023,33,9,9950,api_i8,,normalizar,9950,65457,CEOF,Não apreciado(a),admissivel_com_ressalva,"Diante do exposto, manifestamos o voto pela ADMISSIBILIDADE do Projeto de Lei Complementar nº 141 de 2022, na forma da Emenda nº 2 e da Emenda Supressiva deste relator, e pela REJEIÇÃO da emenda aditiva nº 1.",parecer_autor
76584,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-02-28,2023,33,9,9950,api_i8,,normalizar,9950,59915,GAB DEP THIAGO MANZONI,,,,parecer_autor
76585,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2023-03-02,2023,33,9,9951,api_i8,,normalizar,9951,60347,CEOF,,,,parecer_autor
76586,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-12-11,2023,33,9,9960,api_i8,,normalizar,9960,107023,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"Ante o exposto, com fundamento no art. 63, inciso I e § 1º, do Regimento Interno, no âmbito desta Comissão de Constituição e Justiça manifesta-se voto pela ADMISSIBILIDADE dos Projetos de Lei nº 1/2023 e nº 467/2023, que tramitam em conjunto, nos termos do Substitutivo do Relator.",parecer_autor
76587,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2023-06-26,2023,33,9,9962,api_i8,,normalizar,9962,80148,GAB DEP EDUARDO PEDROSA,Aprovado(a),admissivel,"Dessa forma, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico e favorece o desenvolvimento da atuação governamental, voto pela ADMISSIBILIDADE e APROVAÇÃO do Projeto de Lei nº 2, de 2023, de autoria do Poder Executivo, no âmbito desta Comissão de Economia, Orçamento e Finanças.",parecer_autor
76588,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-03-09,2023,33,9,9962,api_i8,,normalizar,9962,61456,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76589,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2023-03-03,2023,33,9,9963,api_i8,,normalizar,9963,60752,CEOF,,,,parecer_autor
76590,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-02-28,2023,33,9,9963,api_i8,,normalizar,9963,59916,GAB DEP THIAGO MANZONI,,,,parecer_autor
76591,19,Deputado Eduardo Pedrosa,UNIÃO,3,relatou (parecer),2023-03-10,2023,33,9,9964,api_i8,,normalizar,9964,61619,CEOF,,,,parecer_autor
76592,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-03-22,2023,33,9,9965,api_i8,,normalizar,9965,64146,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Assim, nosso voto é pela APROVAÇÃO do Projeto de Lei 16/2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76593,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2023-08-16,2023,33,9,9965,api_i8,,normalizar,9965,84805,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Diante do exposto, no âmbito desta CEOF, o voto é pela admissibilidade e aprovação do PL nº 16, de 2023, nos termos do art. 64, II, “a”, e §2º, do RICLDF.",parecer_autor
76594,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-11-22,2023,33,9,9966,api_i8,,normalizar,9966,104451,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Frente o exposto, no âmbito da Comissão de Assuntos Sociais, somos pela APROVAÇÃO do Projeto de Lei nº 15/2023.",parecer_autor
76595,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-08-30,2023,33,9,9966,api_i8,,normalizar,9966,86795,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito da Comissão de Educação, Saúde e Cultura, manifestamos voto pela aprovação, no mérito, do Projeto de Lei nº 15/2023.",parecer_autor
76596,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-05-05,2023,33,9,9967,api_i8,,normalizar,9967,70545,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, votamos, no mérito, pela APROVAÇÃO do Projeto de Lei nº 14/2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76597,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-04-04,2023,33,9,9968,api_i8,,normalizar,9968,66892,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 13 de 2023, nesta Comissão de Educação, Saúde e Cultura.",parecer_autor
76598,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2023-06-23,2023,33,9,9968,api_i8,,normalizar,9968,80007,GAB DEP PAULA BELMONTE,Aprovado(a),admissivel,"Diante do exposto, no âmbito desta CEOF, o voto é pela admissibilidade do PL nº 13, de 2023, nos termos do art. 64, II, “a”, e §2º, do RICLDF.",parecer_autor
76599,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-04-03,2023,33,9,9970,api_i8,,normalizar,9970,66824,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelas razões expostas, manifestamos no âmbito desta CAS pela APROVAÇÃO do Projeto de Lei nº 10, de 2023. É o voto.",parecer_autor
76600,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-03-09,2023,33,9,9971,api_i8,,normalizar,9971,61455,GAB DEP DAYSE AMARILIO,,,,parecer_autor
76601,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-03-31,2023,33,9,9972,api_i8,,normalizar,9972,66203,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
76602,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-04-27,2023,33,9,9973,api_i8,,normalizar,9973,69536,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Diante do exposto, votamos, no âmbito desta Comissão de Educação, Saúde e Cultura, pela APROVAÇÃO, no mérito, do Projeto de Lei nº 7, de 2023, na forma do Substitutivo anexo, que busca torná-lo viável e adequá-lo à boa técnica legislativa.",parecer_autor
76603,34,Deputado Roosevelt Vilela,PL,3,relatou (parecer),2023-05-15,2023,33,9,9974,api_i8,,normalizar,9974,72145,GAB DEP ROOSEVELT VILELA,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito desta Comissão de Segurança, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 48, de 2023.",parecer_autor
76604,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-06-27,2023,33,9,9974,api_i8,,normalizar,9974,80300,GAB DEP PR DANIEL DE CASTRO,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito desta Comissão de Segurança, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 48, de 2023.",parecer_autor
76605,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-04-03,2023,33,9,9977,api_i8,,normalizar,9977,66785,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, somos favoráveis à APROVAÇÃO do Projeto de Lei nº 5, de 2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76606,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-08-29,2023,33,9,9977,api_i8,,normalizar,9977,86416,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Ante o exposto, somos, no âmbito da Comissão de Educação, Saúde e Cultura, pela aprovação, no mérito, do Projeto de Lei nº 5, de 2023, nos termos das Emendas Nº 1 e 2 apresentadas pelo Relator.",parecer_autor
76607,59,Deputado Pastor Daniel de Castro,PP,3,relatou (parecer),2023-03-13,2023,33,9,9979,api_i8,,normalizar,9979,61916,GAB DEP PR DANIEL DE CASTRO,,,,parecer_autor
76608,62,Deputado Joaquim Roriz Neto,PL,3,relatou (parecer),2023-11-24,2023,33,9,9979,api_i8,,normalizar,9979,104836,GAB DEP JOAQUIM RORIZ NETO,Aprovado(a),admissivel_com_ressalva,"Assim, tendo em vista que a presente proposição guarda pertinência com o ordenamento jurídico orçamentário vigente, vota-se, no âmbito da Comissão de Economia, Orçamento e Finanças, pela ADMISSIBILIDADE do Projeto de Lei nº 93, de 2023, de autoria do Deputado Eduardo Pedrosa, na forma de sua redação original.",parecer_autor
76609,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-03-13,2023,33,9,9994,api_i8,,normalizar,9994,61867,GAB DEP MAX MACIEL,,,,parecer_autor
76610,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-08-23,2023,33,9,9994,api_i8,,normalizar,9994,85335,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Diante de todo o exposto, no âmbito desta CTMU, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 44/2023.",parecer_autor
76611,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-04-03,2023,33,9,10011,api_i8,,normalizar,10011,66760,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"III – CONCLUSÃO Ante o exposto, com fundamento no art. 63, inciso I, § 1º e art. 210, ambos do Regimento Interno, no âmbito desta Comissão de Constituição e Justiça manifesta-se voto pela ADMISSIBILIDADE da Proposta de Emenda à Lei Orgânica n° 1/2023, com a Emenda Aditiva do Relator.",parecer_autor
76612,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-07-03,2023,33,9,10023,api_i8,,normalizar,10023,81858,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76613,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-10-23,2023,33,9,10027,api_i8,,normalizar,10027,98264,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
76614,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-03-21,2023,33,9,10033,api_i8,,normalizar,10033,64094,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Pelo exposto, somos pela APROVAÇÃO do Projeto de Decreto Legislativo nº 1, de 2023, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76615,26,Deputado Jorge Vianna,INVÁLIDO,3,relatou (parecer),2023-05-03,2023,33,9,10045,api_i8,,normalizar,10045,70215,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"Dessa forma, ante o exposto, no âmbito da Comissão de Educação, Saúde e Cultura, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 28, de 2023. É o voto.",parecer_autor
76616,68,Deputado Gabriel Magno,PT,3,relatou (parecer),2023-08-23,2023,33,9,10046,api_i8,,normalizar,10046,85455,GAB DEP GABRIEL MAGNO,Aprovado(a),merito_favoravel,"Ante o exposto, no âmbito da Comissão de Educação, Saúde e Cultura, somos pela aprovação, no mérito, do Projeto de Lei nº 29, de 2023.",parecer_autor
76617,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2023-06-14,2023,33,9,10049,api_i8,,normalizar,10049,78606,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),sem_clausula,,parecer_autor
76618,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-03-06,2023,33,9,10059,api_i8,,normalizar,10059,60898,GAB DEP JOÃO CARDOSO,,,,parecer_autor
76619,26,Deputado Jorge Vianna,INVÁLIDO,3,relatou (parecer),2023-04-03,2023,33,9,10067,api_i8,,normalizar,10067,66738,GAB DEP JORGE VIANNA,Aprovado(a),merito_favoravel,"Desta forma, em face do exposto, manifesta-se voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 76/2023 no âmbito da CESC.",parecer_autor
76620,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2023-08-04,2023,33,9,10116,api_i8,,normalizar,10116,82985,GAB DEP ROGÉRIO MORRO DA CRUZ,Não apreciado(a),sem_clausula,,parecer_autor
76621,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-05-11,2023,33,9,10120,api_i8,,normalizar,10120,71555,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, considerando que a proposição se reveste de mérito, relevância e oportunidade, manifestamos voto, nesta Comissão de Educação, Saúde e Cultura, pela APROVAÇÃO do Projeto de Lei nº 33 de 2023, com o acolhimento da Emenda Modificativa proposta por esta Relatora.",parecer_autor
76622,67,Deputado Rogério Morro da Cruz,PSD,3,relatou (parecer),2023-06-16,2023,33,9,10131,api_i8,,normalizar,10131,78814,GAB DEP ROGÉRIO MORRO DA CRUZ,Aprovado(a),merito_favoravel,"Ante tudo quanto exposto, no âmbito desta Comissão, somos favoráveis, à APROVAÇÃO do Projeto de Lei n° 279/2023, que Disciplina a prática e a fiscalização da pesca no Lago Paranoá, na forma da emenda supressiva n. 01. É o Voto.",parecer_autor
76623,33,Deputado Robério Negreiros,PSD,3,relatou (parecer),2023-11-21,2023,33,9,10171,api_i8,,normalizar,10171,104034,GAB DEP ROBÉRIO NEGREIROS,Aprovado(a),admissivel,", com fundamento nos arts. 23, inciso VI, 24, inciso VI, e 225, todos da Constituição Federal, bem como nos arts. 17, inciso VI, 71, 279, incisos VI e XVII, e 288, todos da Lei Orgânica do Distrito Federal, nosso voto é pela ADMISSIBILIDADE do Projeto de Lei n.º 36, de 2023, com a emenda aditiva anexa.",parecer_autor
76624,64,Deputada Paula Belmonte,INVÁLIDO,3,relatou (parecer),2023-03-02,2023,33,9,10171,api_i8,,normalizar,10171,60414,GAB DEP PAULA BELMONTE,,,,parecer_autor
76625,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-06-20,2023,33,9,10217,api_i8,,normalizar,10217,79373,GAB DEP FÁBIO FÉLIX,Não apreciado(a),admissivel_com_ressalva,"Diante do exposto, o parecer da Comissão de Constituição e Justiça é pela ADMISSIBILIDADE do Projeto de Lei nº 97/2023, na forma do Substitutivo da CESC, com a subemenda ora apresentada.",parecer_autor
76626,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-06-15,2023,33,9,10217,api_i8,,normalizar,10217,78730,GAB DEP DAYSE AMARILIO,Não apreciado(a),merito_favoravel,"Diante do exposto, somos pela APROVAÇÃO, no mérito, do Projeto de Lei nº 97/2023, no âmbito da Comissão de Educação, Saúde e Cultura.",parecer_autor
76627,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-05-31,2023,33,9,10231,api_i8,,normalizar,10231,76254,GAB DEP JOÃO CARDOSO,Aprovado(a),merito_favoravel,"Por todo o exposto, no âmbito da Comissão de Assuntos Sociais, votamos pela APROVAÇÃO do Projeto de Lei n.º 40, de 2023, na forma do substitutivo apresentado na Comissão de Educação, Saúde e Cultura.",parecer_autor
76628,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-03-22,2023,33,9,10231,api_i8,,normalizar,10231,64384,GAB DEP THIAGO MANZONI,Aprovado(a),merito_favoravel,"Por todo o exposto, no âmbito da Comissão de Educação, Saúde e Cultura, votamos pela APROVAÇÃO do Projeto de Lei n.º 40 de 2023, na forma do substitutivo apresentado.",parecer_autor
76629,61,Deputada Doutora Jane,REPUBLICANOS,3,relatou (parecer),2023-04-24,2023,33,9,10233,api_i8,,normalizar,10233,68797,GAB DEP DOUTORA JANE,Aprovado(a),merito_favoravel,"Diante do exposto, no âmbito desta Comissão de Desenvolvimento Econômico Sustentável, Ciência, Tecnologia, Meio Ambiente e Turismo, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 58, de 2023.",parecer_autor
76630,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-05-04,2023,33,9,10236,api_i8,,normalizar,10236,70451,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76631,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2023-03-15,2023,33,9,10238,api_i8,,normalizar,10238,62175,GAB DEP RICARDO VALE,,,,parecer_autor
76632,30,Deputado Martins Machado,REPUBLICANOS,3,relatou (parecer),2023-04-14,2023,33,9,10241,api_i8,,normalizar,10241,68234,GAB DEP MARTINS MACHADO,Aprovado(a),merito_favoravel,"Diante do exposto, manifestamos voto pela APROVAÇÃO do Projeto de Lei nº 54/2023, quanto ao mérito, no âmbito desta Comissão de Assuntos Sociais.",parecer_autor
76633,57,Deputado Ricardo Vale,PT,3,relatou (parecer),2023-03-15,2023,33,9,10246,api_i8,,normalizar,10246,62248,GAB DEP RICARDO VALE,,,,parecer_autor
76634,20,Deputado Fábio Felix,PSOL,3,relatou (parecer),2023-09-20,2023,33,9,10249,api_i8,,normalizar,10249,91660,GAB DEP FÁBIO FÉLIX,Não apreciado(a),admissivel,"Diante do exposto, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 51/2023, no âmbito da Comissão de Constituição e Justiça, nos termos do Substitutivo anexo.",parecer_autor
76635,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-05-04,2023,33,9,10249,api_i8,,normalizar,10249,70445,GAB DEP MAX MACIEL,Não apreciado(a),sem_clausula,,parecer_autor
76636,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-04-18,2023,33,9,10250,api_i8,,normalizar,10250,68455,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Assim, manifestamo-nos pela aprovação do Projeto de Lei nº 50, de 2023, quanto ao mérito, no âmbito desta Comissão Assuntos Sociais.",parecer_autor
76637,66,Deputado Thiago Manzoni,PL,3,relatou (parecer),2023-08-21,2023,33,9,10250,api_i8,,normalizar,10250,85146,GAB DEP THIAGO MANZONI,Aprovado(a),admissivel,"paro a ser empreendido, concluímos que o Projeto de Lei ora analisado está de acordo com a constitucionalidade, juridicidade, legalidade, regimentalidade, técnica legislativa e redação, razão pela qual se manifesta voto pela ADMISSIBILIDADE do Projeto de Lei nº 50/2023.",parecer_autor
76638,60,Deputada Dayse Amarilio,PSB,3,relatou (parecer),2023-03-28,2023,33,9,10253,api_i8,,normalizar,10253,65355,GAB DEP DAYSE AMARILIO,Aprovado(a),merito_favoravel,"Diante dessas considerações, manifestamos voto pela APROVAÇÃO, no mérito, do Projeto de Lei nº 75 de 2023, nesta Comissão de Educação, Saúde e Cultura.",parecer_autor
76639,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-11-01,2023,33,9,10254,api_i8,,normalizar,10254,100966,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
76640,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-06-14,2023,33,9,10254,api_i8,,normalizar,10254,78563,GAB DEP MAX MACIEL,Aprovado(a),sem_clausula,,parecer_autor
76641,63,Deputado Max Maciel,PSOL,3,relatou (parecer),2023-03-13,2023,33,9,10257,api_i8,,normalizar,10257,61836,GAB DEP MAX MACIEL,,,,parecer_autor
76642,15,Deputado Chico Vigilante,PT,3,relatou (parecer),2023-11-07,2023,33,9,10259,api_i8,,normalizar,10259,101217,GAB DEP CHICO VIGILANTE,Aprovado(a),admissivel,"iretrizes e Bases da Educação”: Diante do exposto, tendo em vista que a proposição observa as exigências formais e materiais do ordenamento jurídico, no âmbito desta COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA, manifestamos voto pela ADMISSIBILIDADE do Projeto de Lei nº 73, de 2023.",parecer_autor
76643,25,Deputado João Cardoso ,AVANTE,3,relatou (parecer),2023-04-10,2023,33,9,10259,api_i8,,normalizar,10259,67275,GAB DEP JOÃO CARDOSO,Aprovado(a),sem_clausula,,parecer_autor
