sk_ato,co_materia,tipo_votacao,materia_texto,id_proposicao,voto,data_evento,sk_sessao
80342,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80343,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80344,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80345,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80346,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80347,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80348,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80349,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80350,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80351,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80352,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80353,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80354,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80355,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80356,2634,NOMINAL,BLOCO DE VETOS DE 09/09/2025,,NAO,2025-09-09,
80357,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80358,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80359,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80360,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80361,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80362,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80363,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80364,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80365,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80366,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80367,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80368,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80369,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80370,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80371,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80372,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80373,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80374,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80375,2639,NOMINAL,BLOCO PDLS DE 16/09/2025 - TURNO ÚNICO,,SIM,2025-09-16,
80376,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,NAO,2025-09-16,
80377,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,NAO,2025-09-16,
80378,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80379,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,NAO,2025-09-16,
80380,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,NAO,2025-09-16,
80381,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80382,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80383,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80384,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80385,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80386,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,NAO,2025-09-16,
80387,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80388,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80389,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80390,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,NAO,2025-09-16,
80391,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80392,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80393,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80394,2640,NOMINAL,PDL 303/2025 - TURNO ÚNICO,150555,SIM,2025-09-16,
80395,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80396,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80397,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80398,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80399,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80400,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80401,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80402,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80403,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80404,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80405,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80406,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80407,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80408,2646,NOMINAL,PDL 188/2024 - TURNO ÚNICO,21925,SIM,2025-09-16,
80409,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80410,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80411,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80412,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80413,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80414,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80415,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80416,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80417,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80418,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80419,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80420,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80421,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80422,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80423,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80424,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80425,2652,NOMINAL,BLOCO DE VETOS 29/04/2026 - PELA REJEIÇÃO,,NAO,2026-04-29,
80426,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,NAO,2025-09-30,
80427,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,NAO,2025-09-30,
80428,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80429,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,NAO,2025-09-30,
80430,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,NAO,2025-09-30,
80431,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80432,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80433,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80434,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80435,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80436,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80437,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80438,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,NAO,2025-09-30,
80439,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80440,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80441,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80442,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,NAO,2025-09-30,
80443,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80444,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80445,2653,NOMINAL,PL 1921/2025- PARECER CEOF,154182,SIM,2025-09-30,
80446,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,NAO,2025-09-30,
80447,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,NAO,2025-09-30,
80448,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80449,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,NAO,2025-09-30,
80450,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,NAO,2025-09-30,
80451,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80452,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80453,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80454,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80455,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80456,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80457,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80458,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,NAO,2025-09-30,
80459,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80460,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80461,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,NAO,2025-09-30,
80462,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80463,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80464,2654,NOMINAL,PL 1921/2025 - 1º TURNO,154182,SIM,2025-09-30,
80465,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,NAO,2025-09-30,
80466,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,NAO,2025-09-30,
80467,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80468,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80469,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,NAO,2025-09-30,
80470,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,NAO,2025-09-30,
80471,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80472,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80473,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80474,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80475,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80476,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80477,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80478,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80479,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80480,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80481,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,NAO,2025-09-30,
80482,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80483,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80484,2655,NOMINAL,PL 1921/2025 - 2º TURNO,154182,SIM,2025-09-30,
80485,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80486,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80487,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80488,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80489,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80490,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80491,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80492,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80493,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80494,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80495,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80496,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80497,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80498,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80499,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80500,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80501,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80502,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80503,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80504,2656,NOMINAL,BLOCO PDL´S  DE 4/11/2025 - TURNO ÚNICO,,SIM,2025-11-04,
80505,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,NAO,2025-09-30,
80506,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,NAO,2025-09-30,
80507,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80508,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80509,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,NAO,2025-09-30,
80510,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,NAO,2025-09-30,
80511,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80512,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80513,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80514,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80515,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80516,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80517,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80518,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80519,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,NAO,2025-09-30,
80520,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80521,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,NAO,2025-09-30,
80522,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80523,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80524,2658,NOMINAL,PLC 82/2025 - 1º TURNO,154491,SIM,2025-09-30,
80525,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,NAO,2025-09-30,
80526,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,NAO,2025-09-30,
80527,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80528,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,NAO,2025-09-30,
80529,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,NAO,2025-09-30,
80530,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80531,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80532,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80533,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80534,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80535,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80536,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80537,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,NAO,2025-09-30,
80538,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80539,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80540,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,NAO,2025-09-30,
80541,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80542,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80543,2659,NOMINAL,PLC 82/2025 - 2º TURNO,154491,SIM,2025-09-30,
80544,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,NAO,2025-10-21,
80545,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80546,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,NAO,2025-10-21,
80547,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80548,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80549,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,NAO,2025-10-21,
80550,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80551,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80552,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80553,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80554,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80555,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80556,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,NAO,2025-10-21,
80557,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80558,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,NAO,2025-10-21,
80559,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80560,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80561,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80562,2696,NOMINAL,PLC 81/2025 - 1º TURNO,154423,SIM,2025-10-21,
80563,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,NAO,2025-10-21,
80564,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80565,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,NAO,2025-10-21,
80566,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80567,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80568,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,NAO,2025-10-21,
80569,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80570,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80571,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80572,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80573,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80574,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80575,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,NAO,2025-10-21,
80576,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80577,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80578,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,NAO,2025-10-21,
80579,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80580,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80581,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80582,2697,NOMINAL,PLC 81/2025 - 2º TURNO,154423,SIM,2025-10-21,
80583,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,NAO,2025-11-04,
80584,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80585,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,NAO,2025-11-04,
80586,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80587,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80588,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,NAO,2025-11-04,
80589,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,NAO,2025-11-04,
80590,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80591,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80592,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80593,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80594,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80595,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,NAO,2025-11-04,
80596,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80597,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80598,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,NAO,2025-11-04,
80599,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80600,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80601,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80602,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80603,2700,NOMINAL,PL 1953/2025 - 1º TURNO,154585,SIM,2025-11-04,
80604,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80605,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80606,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80607,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80608,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80609,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80610,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80611,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80612,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80613,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80614,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80615,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80616,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80617,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80618,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80619,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80620,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80621,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80622,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80623,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80624,2702,NOMINAL,PL 1965/2025 -  1º TURNO,154728,SIM,2025-10-08,
80625,2704,NOMINAL,PL 944/2024 C/C PL 1211/2024 - 1º TURNO,18041,NAO,2025-10-21,
80626,2704,NOMINAL,PL 944/2024 C/C PL 1211/2024 - 1º TURNO,18041,SIM,2025-10-21,
